Record_Number,RecordWritten,DNIS,Cluster_ID,Cluster_Type,RepeatCall,Repeat_UID,Source
3784998,10/14/2018 16:36,1750,3,Identification,TRUE,3c9b022e-8c10-4f80-940d-e1400a13b000,OM4
3785010,10/14/2018 16:38,2792,7,Identification,TRUE,8b6cd2c4-257f-4879-a26b-50278571cb20,CM1
3785011,10/14/2018 16:39,2236,2,Identification,TRUE,f2cd8cb1-bf04-46fe-a484-c95b7ee0df59,CM1
3785045,10/14/2018 16:45,2236,2,Identification,TRUE,581373fe-b96e-4b8a-84f4-b094a702aa41,OM3
3785051,10/14/2018 16:46,2236,2,Identification,TRUE,1bb87125-567c-48e5-80fb-3c2248635264,CM2
3785060,10/14/2018 16:48,2236,2,Identification,TRUE,8b30dbb2-c5ad-4f4e-91ad-4db5626418e3,CM1
3785071,10/14/2018 16:50,2236,2,Identification,TRUE,a9375a0f-edf3-4592-a637-3b005d836466,OM4
3785073,10/14/2018 16:50,2236,2,Identification,TRUE,65c8f06b-fc71-4db4-9e15-6f448d1abb77,CM3
3785117,10/14/2018 16:58,2236,2,Identification,TRUE,e3eac26e-432b-497c-9378-e71a4895e60f,OM2
3785139,10/14/2018 17:00,2236,2,Identification,TRUE,3a7bf8b3-e4d2-4557-9e1e-e9b1ce2de8c8,CM1
3785188,10/14/2018 17:09,2236,2,Identification,TRUE,61642ac9-9472-4e58-943b-8ef79adbe1c5,CM1
3785204,10/14/2018 17:12,2236,2,Identification,TRUE,8f5e38cb-6ac1-4bd0-8d77-286eb0a2ce6b,CM4
3785205,10/14/2018 17:12,1750,3,Identification,TRUE,b3d7992b-33a1-460d-8ddb-7bdd94551032,OM2
3785225,10/14/2018 17:16,2236,2,Identification,TRUE,5d829c5d-7714-4094-8e19-f75cf4a03895,OM2
3785228,10/14/2018 17:17,2236,2,Identification,TRUE,e032e390-cea4-4287-b49f-95bcfb2b19bd,OM2
3785242,10/14/2018 17:19,2236,2,Identification,TRUE,cbf11ab4-1baf-4f1d-9357-0fc66d54434f,CM2
3785244,10/14/2018 17:19,2796,4,Identification,TRUE,06981432-b8cd-4879-950c-94fca1d380fa,CM4
3785261,10/14/2018 17:23,2236,2,Identification,TRUE,03f2307e-81a2-461d-b4e0-0d385b77d9a1,OM3
3785267,10/14/2018 17:24,2236,2,Identification,TRUE,9f721f45-0f6e-4854-a8df-1b8677c6396c,OM3
3785285,10/14/2018 17:26,2236,2,Identification,TRUE,f8a5f4cf-5cf0-496f-a5a2-ba0ec4ff8ace,CM3
3785297,10/14/2018 17:29,1750,3,Identification,TRUE,03e74573-80f1-4cad-9a23-10d7828b90b9,CM1
3785322,10/14/2018 17:34,2796,4,Identification,TRUE,642637ab-48c0-4d49-9be8-89d06039c40f,OM2
3785363,10/14/2018 17:41,2236,2,Identification,TRUE,b8de291f-2a22-49cb-b632-d5766d20e4e5,CM3
3785365,10/14/2018 17:41,1750,3,Identification,TRUE,32b9544e-da06-49eb-906c-b84c613479f3,CM2
3785369,10/14/2018 17:41,1750,3,Identification,TRUE,8abf4b30-8246-41df-a11f-25114111a8cf,OM3
3785373,10/14/2018 17:43,2236,2,Identification,TRUE,ad285873-c689-44c9-9569-38dc9efccadd,CM4
3785374,10/14/2018 17:43,1750,3,Identification,TRUE,1981c185-efd0-4a6c-96e2-1241ca5dc70b,OM2
3785396,10/14/2018 17:47,2236,2,Identification,TRUE,d2d852e0-d3f7-4dbd-95d5-83618fde4c49,OM4
3785413,10/14/2018 17:52,2236,2,Identification,TRUE,dcde8ed2-1d52-4535-9330-48b7bff62688,CM3
3785441,10/14/2018 17:59,1750,3,Identification,TRUE,54fac041-da49-4d98-bac4-e5561b391bf7,CM1
3785447,10/14/2018 18:00,1750,3,Identification,TRUE,c3aa279b-77d2-4956-80c9-85e0a32f778a,CM2
3785461,10/14/2018 18:03,1750,3,Identification,TRUE,11b31644-bf54-4379-b162-1028b2a43347,CM1
3785506,10/14/2018 18:13,2236,2,Identification,TRUE,fbe92608-986a-4f52-aca3-af44b65e39bf,OM2
3785508,10/14/2018 18:13,2236,2,Identification,TRUE,6d62b0ad-bb4b-4b3f-b070-2ac8aa95d289,OM2
3785535,10/14/2018 18:18,1750,3,Identification,TRUE,9e67a330-cede-4beb-b8ea-c7aa9216430a,OM3
3785550,10/14/2018 18:20,2236,2,Identification,TRUE,4f2324f7-6793-4e88-baf7-baf2ae3636d1,CM3
3785555,10/14/2018 18:22,1750,3,Identification,TRUE,720c3feb-5fea-4e04-a7a6-b529899aa9f1,CM3
3785572,10/14/2018 18:25,8767,1,Identification,TRUE,71e10bde-7f78-47ca-b9ac-7e91af0b6a4b,OM2
3785588,10/14/2018 18:26,2236,2,Identification,TRUE,947a567f-58ae-4888-b322-1e0ad420f234,CM2
3785601,10/14/2018 18:29,1750,3,Identification,TRUE,5e72d16d-9022-4152-a49b-3774033f32fc,CM4
3785605,10/14/2018 18:30,2796,4,Identification,TRUE,d3fc6fec-4e0d-4364-809d-9e12d075e8a8,CM4
3785615,10/14/2018 18:32,2796,4,Identification,TRUE,b1eda922-c7bb-4b7f-bea2-b627ce7d750b,CM2
3785626,10/14/2018 18:34,1750,3,Identification,TRUE,4afe9bb8-458d-43e5-8c2c-a2447cbabce3,OM4
3785664,10/14/2018 18:41,2236,2,Identification,TRUE,e66f9109-ca41-4bda-a841-9614d230c413,CM1
3785670,10/14/2018 18:42,2236,2,Identification,TRUE,1bdcdd35-9848-471a-9028-8a041a0d3efb,CM4
3785677,10/14/2018 18:43,1750,3,Identification,TRUE,b0f2f114-1faa-47e7-af3a-326077354de3,CM4
3785683,10/14/2018 18:44,2236,2,Identification,TRUE,84a640f4-c30d-4a63-9477-89d4ef3c4457,CM3
3785694,10/14/2018 18:45,2236,2,Identification,TRUE,96e15343-8bca-4929-b485-97d13081e3cf,CM2
3785699,10/14/2018 18:46,1750,3,Identification,TRUE,24a5793f-9613-48e7-b14d-f29bedb00d58,OM1
3785703,10/14/2018 18:47,2236,2,Identification,TRUE,52238626-c487-4ca9-9bdd-86b44384eae1,OM1
3785713,10/14/2018 18:49,2796,4,Identification,TRUE,61716871-6eed-4257-ae8c-98eb9745c934,OM1
3785725,10/14/2018 18:52,1750,3,Identification,TRUE,f5e21562-edc6-4aa7-81a6-b54a2225da64,OM4
3785735,10/14/2018 18:55,2236,2,Identification,TRUE,bbd22f67-3ac4-4e31-b6fa-f8589b6c5340,CM1
3785759,10/14/2018 19:01,2236,2,Identification,TRUE,e3b92ec7-89d9-41f0-8113-d0e3be5ef543,OM4
3785791,10/14/2018 19:10,2236,2,Identification,TRUE,7c31d967-9135-495c-83f7-47e711525820,CM3
3785848,10/14/2018 19:22,8767,1,Identification,TRUE,718b5f0f-5824-4508-8d90-04a5063bb3a8,OM2
3785853,10/14/2018 19:22,1750,3,Identification,TRUE,5895812d-a920-4c36-a754-cca3cee46978,CM4
3785854,10/14/2018 19:22,2796,4,Identification,TRUE,11c8b1ff-ca55-4a52-8894-6c8959ccdfec,CM1
3785866,10/14/2018 19:25,2334,5,Identification,TRUE,fe9c5e5d-f86b-4aa9-81e4-a5867409e2ba,OM4
3785873,10/14/2018 19:26,1750,3,Identification,TRUE,6f9459b2-c9be-4d59-9dd0-b2c69c1d6d84,OM2
3785901,10/14/2018 19:34,2236,2,Identification,TRUE,94f2fb4e-9ebd-4fe6-978f-283f8b95e8e5,OM4
3785914,10/14/2018 19:39,2236,2,Identification,TRUE,c32fb995-bfe3-40b7-bf6b-8d2b42f35466,CM1
3785921,10/14/2018 19:39,8767,1,Identification,TRUE,2e9de772-84d7-40ed-ae40-5d5adf3fe509,CM4
3785932,10/14/2018 19:41,1750,3,Identification,TRUE,ebfc9aa7-7f67-4df0-a1c0-725b920c65fc,CM3
3785964,10/14/2018 19:49,1750,3,Identification,TRUE,9d9b6644-947e-43f4-a5ce-ae61d0c9ecd1,CM4
3785977,10/14/2018 19:52,1750,3,Identification,TRUE,ebfa3293-b7f0-483f-a894-96d05eb9cb63,OM4
3785982,10/14/2018 19:53,1750,3,Identification,TRUE,e4b14968-1c53-41fa-bf37-ee25b661f152,OM4
3785985,10/14/2018 19:54,2236,2,Identification,TRUE,870ffe7a-5d72-4d14-9eed-c418d56c63e3,CM3
3785987,10/14/2018 19:54,2236,2,Identification,TRUE,ffae2e21-e72b-4aaf-9915-6d1357823bb2,OM4
3786013,10/14/2018 20:00,2796,4,Identification,TRUE,1d0e5a9f-1d73-4c12-b634-0ed4784f10fc,CM1
3786085,10/14/2018 20:19,1033,6,Identification,TRUE,0b576249-880c-4f2f-8045-41f21fc7978b,CM3
3786096,10/14/2018 20:22,2236,2,Identification,TRUE,7eba10cf-4dde-4300-890e-fa679831c702,OM3
3786115,10/14/2018 20:28,2236,2,Identification,TRUE,265377a9-5e6c-4705-bbf5-61873bfb64bf,CM3
3786133,10/14/2018 20:34,1750,3,Identification,TRUE,c5598c11-df7e-4179-afa4-37630f309c24,OM2
3786138,10/14/2018 20:35,2796,4,Identification,TRUE,dee14c66-c8c7-4fe0-bf4f-09c11249a2b5,CM3
3786162,10/14/2018 20:43,2236,2,Identification,TRUE,14938289-cb6d-4015-b52f-efbe97c9b4c0,CM4
3786214,10/14/2018 20:58,2236,2,Identification,TRUE,a00f124e-5dd5-4b4c-9969-e4f4b7d9ca3a,CM1
3786215,10/14/2018 20:59,2236,2,Identification,TRUE,e29c47c9-1845-4679-843d-5115409cdded,OM1
3786227,10/14/2018 21:04,2236,2,Identification,TRUE,ee1d4a7a-be70-4789-aae6-7691853f67ec,OM1
3786249,10/14/2018 21:11,1750,3,Identification,TRUE,b4f44bf5-3b3a-47c3-84a5-959e5d91a86e,CM2
3786271,10/14/2018 21:18,1750,3,Identification,TRUE,fd7442a7-5f58-436f-8c3d-c277ead16ba4,CM1
3786284,10/14/2018 21:21,2236,2,Identification,TRUE,7d346c6e-da99-40b9-b81f-87458b5db930,CM2
3786297,10/14/2018 21:23,2236,2,Identification,TRUE,09a1837f-88c2-4346-a4a4-f27de16cc99d,OM1
3786313,10/14/2018 21:28,8767,1,Identification,TRUE,ff1b62f9-9841-45c4-b729-95f50c82a14e,CM3
3786331,10/14/2018 21:32,2236,2,Identification,TRUE,cc50083f-c04a-4a7a-a83d-76ebb0ac33f7,CM3
3786332,10/14/2018 21:33,2236,2,Identification,TRUE,beef89c7-7daa-4e86-ad68-572885d40fcc,CM2
3786346,10/14/2018 21:36,1750,3,Identification,TRUE,546c05f3-ad0f-4fc0-a69a-92bde4a336da,OM4
3786358,10/14/2018 21:39,1750,3,Identification,TRUE,08eae938-8d2e-4588-9b23-e5b4cd24f0ed,OM2
3786376,10/14/2018 21:45,2236,2,Identification,TRUE,316f8e22-fc76-42fa-9168-f3f98ce64e61,CM1
3786381,10/14/2018 21:46,1750,3,Identification,TRUE,32f9e267-20e9-4566-a5a6-2f359d0a446b,OM3
3786461,10/14/2018 22:21,1750,3,Identification,TRUE,de71a11f-0b2f-4f8b-8322-c4eb9f4f9af5,CM3
3786466,10/14/2018 22:24,1750,3,Identification,TRUE,f84fedf9-70d9-405b-a5c9-574a577e340d,OM3
3786505,10/14/2018 22:43,1750,3,Identification,TRUE,1e76a993-ce76-4696-a0cf-f5791db4dcc6,OM1
3786527,10/14/2018 22:54,8767,1,Identification,TRUE,7c007699-9a9d-4104-b214-f467fdd94dae,OM2
3786534,10/14/2018 22:57,2796,4,Identification,TRUE,0203e9b8-33d3-4dd8-8265-1d75588a871c,CM4
3786609,10/14/2018 23:31,2796,4,Identification,TRUE,f6ad7caf-2d42-4ff9-b893-28e1a16f7c20,CM1
3786630,10/14/2018 23:43,2236,2,Identification,TRUE,ea01c162-d18f-4faa-bf77-90b15d2c3aa5,CM4
3786650,10/14/2018 23:54,2796,4,Identification,TRUE,28ef3291-eb03-44a8-9413-d41fa7680d56,OM3
3786679,10/15/2018 0:08,1750,3,Identification,TRUE,64baa871-c299-47c3-9e42-5628cbec18dc,OM4
3786683,10/15/2018 0:09,2796,4,Identification,TRUE,49d80561-4ba6-4efc-ab95-cd210dbc0f48,CM4
3786695,10/15/2018 0:15,1750,3,Identification,TRUE,fe82138f-4cae-4fc6-b5bc-07194cdd4015,CM1
3786702,10/15/2018 0:18,2236,2,Identification,TRUE,85483c12-0526-41c1-90bf-98f5a624e2d2,CM1
3786703,10/15/2018 0:18,1750,3,Identification,TRUE,0e50daf0-a67a-4bb7-9ee1-45fd9e878e41,OM4
3786706,10/15/2018 0:19,2236,2,Identification,TRUE,c05f581a-a6a8-435a-b996-da6a3d56120a,CM2
3786718,10/15/2018 0:28,2236,2,Identification,TRUE,1a8fdbd5-7df3-4c75-9a3d-f77e851c9961,CM4
3786742,10/15/2018 0:57,2236,2,Identification,TRUE,334d3037-990c-416d-99ec-836bf6ab9594,CM1
3786745,10/15/2018 1:00,1750,3,Identification,TRUE,41e33617-87c0-43c4-b62a-461cffd0725e,CM4
3786753,10/15/2018 1:08,1750,3,Identification,TRUE,e6301191-2df7-4be5-95db-417277f6a958,OM1
3786792,10/15/2018 1:46,8767,1,Identification,TRUE,4d917d39-8849-4fb4-9ecb-2d9bd21f57ed,CM3
3786809,10/15/2018 2:01,2796,4,Identification,TRUE,b97bcf5d-e25e-4e31-a76e-e654f36076ec,OM3
3786829,10/15/2018 2:18,1750,3,Identification,TRUE,604198fc-dc77-4975-9190-79ec47b6db36,OM2
3786832,10/15/2018 2:22,2236,2,Identification,TRUE,330570d6-6620-4aa9-841e-2e98d043478a,OM2
3786849,10/15/2018 2:41,2236,2,Identification,TRUE,4ce4cdb9-1cfe-4745-87c0-b8d56a1be157,CM1
3786851,10/15/2018 2:43,2236,2,Identification,TRUE,f0a03dc3-0fd0-4c5b-9086-084f35f96fa5,CM1
3786852,10/15/2018 2:43,1750,3,Identification,TRUE,deef3ae9-d1e9-4d80-ac32-8122931d15b1,CM4
3786857,10/15/2018 2:50,1750,3,Identification,TRUE,5e7046ca-9c28-4baa-9ec4-6ecf4a54bee0,CM1
3786865,10/15/2018 3:00,2236,2,Identification,TRUE,6c2633c6-3c99-492a-ab50-8f39ad1d7ee6,CM1
3786869,10/15/2018 3:05,2236,2,Identification,TRUE,d86bd435-c734-46e9-9450-e99961fbc4f0,CM3
3786892,10/15/2018 3:34,2236,2,Identification,TRUE,f5fbf849-d6cd-4489-ba0f-7790d308f3b3,CM1
3786894,10/15/2018 3:37,2236,2,Identification,TRUE,b408232a-e665-45cc-9017-64ed6a6e1253,CM1
3786897,10/15/2018 3:40,2236,2,Identification,TRUE,fd259777-b79d-4b26-b79a-a961e293c937,CM3
3786916,10/15/2018 4:19,2236,2,Identification,TRUE,214504c8-6d43-4f89-93f6-4f944a0d6f60,OM1
3786923,10/15/2018 4:34,1750,3,Identification,TRUE,f1f8e19d-7bbc-4ff1-8f5c-9ea24707950b,OM3
3786924,10/15/2018 4:37,8767,1,Identification,TRUE,060438c6-dee6-4fb2-bc74-90c2d9de5875,OM4
3786926,10/15/2018 4:43,2796,4,Identification,TRUE,abd5c8b0-6134-44d7-94df-a072232a2dd7,OM3
3786939,10/15/2018 5:09,1750,3,Identification,TRUE,3681c9b1-d0ef-4b98-9385-0166efcf2b8a,OM3
3786945,10/15/2018 5:17,2796,4,Identification,TRUE,6c3d4fbe-439e-4cff-9f41-b3b3a725fc96,CM3
3786955,10/15/2018 5:29,1750,3,Identification,TRUE,e519e23c-c8e1-4b27-9728-0967b2c3e51e,OM2
3786960,10/15/2018 5:43,1750,3,Identification,TRUE,53be5c80-e436-4b17-bb37-faec48d16b74,OM2
3786963,10/15/2018 5:47,2236,2,Identification,TRUE,513e288b-0254-4dda-9341-66721ee3e3cd,CM3
3786964,10/15/2018 5:48,1750,3,Identification,TRUE,f15b5054-f71c-458f-a910-1b18a8219f4a,OM3
3786980,10/15/2018 6:12,1750,3,Identification,TRUE,32432df6-6eda-4dd4-b433-57709c52be5b,CM3
3786999,10/15/2018 6:36,1750,3,Identification,TRUE,ebb8ceb4-920f-4159-8573-2127ba16c24c,CM1
3787055,10/15/2018 7:15,8767,1,Identification,TRUE,e971d104-29aa-4733-b8b3-aa46c812c58c,CM3
3787057,10/15/2018 7:16,2796,4,Identification,TRUE,0a5939d9-c681-4e74-ba2a-27be81868404,OM1
3787068,10/15/2018 7:21,2796,4,Identification,TRUE,c507515b-36c3-41b8-9a63-1c574be5f75d,CM3
3787080,10/15/2018 7:26,2236,2,Identification,TRUE,a82835e3-50ac-47d5-a3b0-32c3ac7a7bac,OM1
3787084,10/15/2018 7:28,2236,2,Identification,TRUE,c74398c6-fb43-43b8-a7ef-0740936d996e,OM2
3787085,10/15/2018 7:28,1750,3,Identification,TRUE,89193b21-cac9-4ca9-b9b2-40be8bc2c037,CM3
3787097,10/15/2018 7:33,1750,3,Identification,TRUE,30824cbb-5d08-4cf6-947e-184ac258bbd0,CM4
3787100,10/15/2018 7:34,8767,1,Identification,TRUE,c0969542-d779-46fb-8e69-0e5247070117,OM3
3787136,10/15/2018 7:47,2796,4,Identification,TRUE,d13fa7d5-a100-410b-91c4-0caaadc4337b,CM3
3787162,10/15/2018 7:56,2796,4,Identification,TRUE,05474079-d886-4614-abd8-6bc1ebe65516,CM3
3787187,10/15/2018 8:05,2236,2,Identification,TRUE,e486c5ba-ae44-48d9-84c6-53e3fb135895,CM2
3787190,10/15/2018 8:06,2796,4,Identification,TRUE,ea9b4406-1076-448b-a07d-5dab3f705424,CM1
3787194,10/15/2018 8:07,1750,3,Identification,TRUE,fd8ea01d-fcd7-4e4c-8619-1ba708a2fa8e,OM2
3787209,10/15/2018 8:12,2236,2,Identification,TRUE,1ab3310d-1532-44b2-a1dd-1b0f7af2b385,CM2
3787224,10/15/2018 8:16,2236,2,Identification,TRUE,448d405a-4052-4280-8a7a-7a83d0f5c0b6,OM3
3787236,10/15/2018 8:19,2236,2,Identification,TRUE,c33d59c1-4c6e-423e-bd23-5cb27d455349,CM2
3787275,10/15/2018 8:28,2236,2,Identification,TRUE,4214ac47-49f1-45b4-9b6a-35c01ebb0af8,OM3
3787286,10/15/2018 8:30,8767,1,Identification,TRUE,d830324b-42ff-4262-ad25-b9a14ef44eaf,OM2
3787297,10/15/2018 8:33,2796,4,Identification,TRUE,6bd07ed2-4e75-4bbe-b002-d396cccac6b4,CM4
3787303,10/15/2018 8:34,2236,2,Identification,TRUE,1f8c85af-f8bf-4f94-a157-6c636325aadc,CM3
3787307,10/15/2018 8:35,2236,2,Identification,TRUE,5857be85-e53c-425f-bd7d-21a22fdffbc1,OM4
3787320,10/15/2018 8:39,2236,2,Identification,TRUE,0149e2f9-6c06-4d22-a33c-481c63fcd3f8,OM1
3787333,10/15/2018 8:40,2236,2,Identification,TRUE,8d244a56-4298-4f9c-a4bc-1ff4eb7a2d21,OM3
3787348,10/15/2018 8:42,1750,3,Identification,TRUE,ef686496-b067-4dc7-9784-3bed16a96150,OM4
3787362,10/15/2018 8:44,1750,3,Identification,TRUE,4efebd68-50df-45d3-8b5f-55af9a1ed888,OM1
3787381,10/15/2018 8:47,2236,2,Identification,TRUE,385524b5-3754-460b-b465-b273b5238a72,CM4
3787384,10/15/2018 8:47,2236,2,Identification,TRUE,5a61bf58-0121-4e1f-8330-1d9c79900b95,CM1
3787386,10/15/2018 8:48,1033,6,Identification,TRUE,86620828-5c51-4c86-9b3e-24a40a2d5324,CM3
3787387,10/15/2018 8:48,1750,3,Identification,TRUE,d2d4a2cb-3edb-4bdf-8f91-34a1f738153a,OM1
3787411,10/15/2018 8:52,1750,3,Identification,TRUE,8e536a9a-fb39-4d98-b436-a9baff8a092c,CM3
3787420,10/15/2018 8:54,1750,3,Identification,TRUE,0c0282ed-04b4-41a9-b725-3e333a30f19d,OM4
3787449,10/15/2018 8:59,1750,3,Identification,TRUE,73458585-5ddd-4fde-878c-7260dbf0663a,CM3
3787451,10/15/2018 8:59,1750,3,Identification,TRUE,24b1d1bd-9ca2-48c9-83ad-0683ebc4daa2,OM3
3787453,10/15/2018 8:59,2236,2,Identification,TRUE,705defac-cc36-47b1-94d4-00bcda7e6660,OM3
3787471,10/15/2018 9:03,1750,3,Identification,TRUE,b0814718-2fdc-46c7-b5d0-6f123a1993ac,OM4
3787482,10/15/2018 9:05,2236,2,Identification,TRUE,8b0922b9-87e2-4be7-be57-789ae74ff767,OM2
3787489,10/15/2018 9:06,2236,2,Identification,TRUE,6cf1ec10-c85b-42af-9254-2fbb94d17817,CM1
3787511,10/15/2018 9:10,2236,2,Identification,TRUE,db4ac427-c0a7-48cd-88a7-3c2c7209a13e,OM3
3787518,10/15/2018 9:11,2236,2,Identification,TRUE,a6ce23db-67ab-4c64-b070-7cc6a8873714,CM1
3787519,10/15/2018 9:11,1750,3,Identification,TRUE,e1e81783-2c17-4b80-9003-e837d837f0e9,CM1
3787520,10/15/2018 9:11,2236,2,Identification,TRUE,532735df-cd61-411c-bad0-fab8057be132,CM3
3787537,10/15/2018 9:14,2236,2,Identification,TRUE,45f8d947-5b3f-44d7-9c42-10b5ab02ff5b,CM1
3787548,10/15/2018 9:17,2796,4,Identification,TRUE,fcd9496e-f6cd-4e6b-9a4f-fcd3a2ece6e3,CM3
3787558,10/15/2018 9:18,1750,3,Identification,TRUE,c6baec06-1ed4-44f7-bb0e-596d9a7f330d,OM1
3787561,10/15/2018 9:19,2796,4,Identification,TRUE,04bf9899-b414-43be-ab5a-31d9272c343b,OM2
3787565,10/15/2018 9:19,2236,2,Identification,TRUE,5a81802e-a667-4b00-bb4d-00983b7f4abb,CM3
3787575,10/15/2018 9:23,2236,2,Identification,TRUE,e411e8d7-4429-48a8-9ec9-8ba98ca99f44,OM2
3787577,10/15/2018 9:23,1750,3,Identification,TRUE,90f96677-4f19-4ddf-9f8c-6c96c4015ca5,OM3
3787581,10/15/2018 9:23,2236,2,Identification,TRUE,e1147570-be24-4578-a0fc-cc74eb787e21,OM3
3787582,10/15/2018 9:23,2236,2,Identification,TRUE,eafd4e4d-dfa2-41e8-9ea6-9adc761aa7be,OM1
3787613,10/15/2018 9:29,2236,2,Identification,TRUE,32086331-44a5-4c93-85b8-6ef7fbd33d68,CM1
3787617,10/15/2018 9:29,1750,3,Identification,TRUE,854b2799-7a5b-4170-99cf-3e50178eb27b,OM1
3787625,10/15/2018 9:30,2236,2,Identification,TRUE,ed0a41c9-7c3f-408d-a1df-a0c8543c0e4d,CM3
3787638,10/15/2018 9:32,2236,2,Identification,TRUE,76a30ac0-ad25-4dde-bb8f-f0f241864a54,OM3
3787649,10/15/2018 9:34,2236,2,Identification,TRUE,05c85482-bf7e-4ec1-8f9d-4efa71663e33,CM2
3787660,10/15/2018 9:36,2236,2,Identification,TRUE,fc3ee5a1-be5a-42da-a4d2-126386f73a0b,OM3
3787666,10/15/2018 9:37,2236,2,Identification,TRUE,3820563d-b20b-4ff4-9646-769cc5f13a49,OM4
3787674,10/15/2018 9:38,2236,2,Identification,TRUE,a9bb0400-99ee-4259-9f6a-7e8bd1b5dd2d,CM4
3787676,10/15/2018 9:38,2236,2,Identification,TRUE,bcee2316-f4b3-4649-8952-9f48fe456079,CM3
3787681,10/15/2018 9:38,2236,2,Identification,TRUE,bad048bd-1103-44a4-953f-009ec4a81663,CM1
3787688,10/15/2018 9:40,8767,1,Identification,TRUE,aa2ebdb4-c302-4dcf-aed8-7193a084c125,CM3
3787696,10/15/2018 9:41,2236,2,Identification,TRUE,1766872b-641f-4b36-92e3-34704a05252a,OM4
3787705,10/15/2018 9:42,1750,3,Identification,TRUE,b2043162-1290-4f90-98bb-9bde1fa11df6,CM2
3787704,10/15/2018 9:42,2796,4,Identification,TRUE,640bd6d8-6042-484b-8d30-eac026389e86,CM1
3787716,10/15/2018 9:43,2236,2,Identification,TRUE,51d7d2ef-17ab-4dad-8e4e-139e23c4f9c1,CM1
3787724,10/15/2018 9:44,2796,4,Identification,TRUE,e87b422b-1509-443c-bf36-062bb8995e12,OM4
3787733,10/15/2018 9:45,2236,2,Identification,TRUE,0b3841d6-eb2f-4bb9-97b9-e260a43e0c0c,CM1
3787746,10/15/2018 9:48,2236,2,Identification,TRUE,6100e76f-4367-49b4-b02b-daeb36bdce93,CM1
3787751,10/15/2018 9:49,2796,4,Identification,TRUE,56673e9a-d472-438d-b354-262a584ea0ff,CM4
3787753,10/15/2018 9:49,8767,1,Identification,TRUE,c6eb88c3-0990-47cd-8b9e-1775c577e10c,CM2
3787755,10/15/2018 9:49,1750,3,Identification,TRUE,2f6dd44d-1e57-4135-b6b1-46bee36f3be1,CM4
3787772,10/15/2018 9:51,8767,1,Identification,TRUE,a8fd9e5d-5ff7-4492-a5b7-d2d4feea0539,OM4
3787773,10/15/2018 9:52,2236,2,Identification,TRUE,89617d3f-30ba-4fe3-b037-2a48ee4eb6ee,CM3
3787774,10/15/2018 9:52,2796,4,Identification,TRUE,d6b4940e-b565-4ba5-aacb-3bbb98730381,CM1
3787789,10/15/2018 9:54,1750,3,Identification,TRUE,6efed254-5739-454e-b0cc-cb3951576167,OM3
3787802,10/15/2018 9:56,2236,2,Identification,TRUE,20dff5e5-4ec8-4ab1-8ceb-ba4340455622,OM2
3787803,10/15/2018 9:56,2236,2,Identification,TRUE,67c08db2-64b5-4ab0-84e4-c9642f4f28c8,OM3
3787818,10/15/2018 9:58,2796,4,Identification,TRUE,a4e0af3e-c95e-45c2-8cce-12ee311b21d1,OM4
3787830,10/15/2018 9:59,2796,4,Identification,TRUE,891b71b4-2288-4e8e-bca2-455b4195094d,CM3
3787863,10/15/2018 10:04,1750,3,Identification,TRUE,905165a1-6c04-4df3-8221-f280525d5656,CM4
3787877,10/15/2018 10:05,1750,3,Identification,TRUE,b1faee35-f67d-44b7-9f9a-11ce04f046b8,OM3
3787898,10/15/2018 10:07,2796,4,Identification,TRUE,7a02d351-fba2-4423-ac4c-430e7deef933,OM2
3787903,10/15/2018 10:08,2236,2,Identification,TRUE,af9f4228-3ed1-4118-bea6-c6732f77613e,OM2
3787904,10/15/2018 10:08,2236,2,Identification,TRUE,bc7142b4-7c40-4af7-ba7b-1a52792b9937,OM2
3787915,10/15/2018 10:09,2236,2,Identification,TRUE,268cd946-0238-4181-b5fd-f20261189481,OM2
3787921,10/15/2018 10:09,8767,1,Identification,TRUE,dce242d9-7dc1-46c0-bb8d-fadd8724ad31,CM1
3787929,10/15/2018 10:10,8767,1,Identification,TRUE,9d283180-d34e-4e27-ba0a-ed2cc0080dcc,CM2
3787941,10/15/2018 10:11,8767,1,Identification,TRUE,24b5b074-ac88-4949-aa99-c05d40dd6817,CM4
3787945,10/15/2018 10:12,2236,2,Identification,TRUE,43fe089b-ad3c-4995-8942-aa119f135106,CM1
3787956,10/15/2018 10:13,2796,4,Identification,TRUE,e7db7e33-cbde-4499-ad8e-e4e14c9516c1,OM2
3787963,10/15/2018 10:14,2236,2,Identification,TRUE,45b8e211-32be-403d-a3c9-c4e1c45f1022,CM1
3787965,10/15/2018 10:14,2236,2,Identification,TRUE,edc26d2c-8ae4-43f7-b8bf-b55f87b6695a,OM3
3787979,10/15/2018 10:17,2796,4,Identification,TRUE,4042df00-9dbb-4a04-8752-58db33be87c0,CM3
3787982,10/15/2018 10:17,2236,2,Identification,TRUE,c80c86e7-2031-45cc-956c-73fe337e4bb8,OM3
3787997,10/15/2018 10:19,1750,3,Identification,TRUE,978b7a42-c483-4bd8-bc4d-6f6b9e81235d,OM3
3788000,10/15/2018 10:19,1750,3,Identification,TRUE,19df3ab4-5408-4659-82f6-e1140a7ee6ba,OM3
3788007,10/15/2018 10:20,2236,2,Identification,TRUE,6abd6039-7ef1-493b-803b-cf0cec85f660,CM2
3788011,10/15/2018 10:20,2236,2,Identification,TRUE,6f87aadd-a733-4b0f-b2ec-9c8a70e619cd,CM4
